Source	Character	Field	OldValue	NewValue
rrtk	治	story		From his <i>water</i> (氵) <i>pedestal</i> (台), Poseidon <strong>reign</strong>s over his Sea Empire.
rrtk	始	keywords		commence
rrtk	始	story		Many men, before they<strong> commence</strong> their relationship with the <em>woman</em> (女) of their desires, place her on something of a <em>pedestal</em> (台), which often leads to disappointment later on.
rrtk	胎	keywords		womb
rrtk	胎	story		If any <em>body part</em> (月) deserves to be put on a <em>pedestal</em> (台), it is the<strong> womb</strong> from which new life springs forth.
rrtk	窓	keywords		window
rrtk	窓	story		In order to make a<strong> window</strong>, you must break a <i>hole</i> (穴) with your <i>elbows</i> (厶 ) and shape it like a <i>heart</i> (心). Punks do this regularly to show their girlfriends how much they <i>heart</i> (心) them.
rrtk	去	keywords		gone
rrtk	去	story		His <i>elbows</i> (厶) are six feet under the <i>soil</i> (土). He is <b>gone</b>.
rrtk	法	keywords		method
rrtk	法	story		There already was a <i>system</i> (制) for butchering cows, a <i>technique</i> (芸) for turning smoke into flowers - why can't there be a method of about the same relevance for making <i>water</i> (氵) be all <i>gone</i> (去)? Evaporation anyone?
rrtk	会	keywords		meeting
rrtk	会	story		The only thing created in most<strong> meeting</strong>s is a lot of hot air. Imagine a <i>rising cloud</i> (云) of hot air going to the <em>roof </em>(𠆢).
rrtk	至	keywords		reach
rrtk	至	story		This kanji is the companion to <i>from</i> (乃). It carries the primary meaning of '<b>arrive at</b>' or '<b>reach</b>',  so the 乃至 compound means "from... to..." or even "between... and...". In this sense, it is logical how humanity has progressed from using <i>soil</i> (土) to build shelter, etc., to making <i>walls</i> (一厶) and more advanced structures. And yet, we have not <b>reached</b> the climax of our potential.
rrtk	室	keywords		room
rrtk	室	story		A <i>roof</i> (宀) and four <i>walls</i> (一厶) and the <i>soil</i> (土) is a basic<strong> room</strong><font color="#100800"> where most people </font>want to <em>reach</em> (至) after a long day at work.<br>
rrtk	到	keywords		arrival
rrtk	到	story		We have <i>reached </i>(至) the remote location of the master who can fix the Masamune <i>sword</i> (刂), after 5 minutes, we sensed his <b>arrival</b>.
rrtk	致	keywords		doth
rrtk	致	story		This character is used in two very high-frequency words: "you are welcome" (どう致[いた]しまして) and the honorific form of onegaishimasu (お願[ねが]い致[いた]します). Can't you just picture this ridiculously polite S&amp;M picture? A businessman, who<strong> doth </strong>the bidding of his <em>taskmistress</em> (攵), has <i>reached </i>(至) climax and yelling out "お願い致します" while she whips and says "どう致しまして". (This kanji also means "to bring about" and "do humbly", which is perfect for this image).
rrtk	互	keywords		mutually
rrtk	互	story		When there is <b>mutual/reciprocal​</b> love between <i>Yu</i> (ユ) and <i>you</i> (ユ), then you can say you guys are <b>mutually</b> exclusive.
rrtk	棄	keywords		abandon
rrtk	棄	story		An inhumane way to<strong> abandon</strong> an <em>infant</em> (ㄊ) is to leave him for <i>thirty</i> (丗) days tied to a <em>tree</em> (木).
rrtk	育	keywords		bring up
rrtk	育	story		To <b>bring up/raise</b> an <i>infant</i> (ㄊ), you need to put in more than just nine <i>months</i> (月) of hard work.
rrtk	撤	keywords		withdrawal
rrtk	撤	story		The <i>taskmaster</i> (攵) <i>brings up</i> (育) his <i>infant</i> (ㄊ) so that whenever he doesn't wash his <i>hands</i> (扌) before eating, there is a <b>withdrawal</b> of video games and TV priviledges.
rrtk	充	keywords		allot
rrtk	充	story		God decided to<strong> allot</strong> each <i>infant</i> (ㄊ) only one pair of <i>human </i><em>legs</em> (儿).
rrtk	銃	keywords		gun
rrtk	銃	story		"Everyone is <i>alloted</i> (充) a <i>metal</i> (釒)<strong> gun</strong>" (US constitution according to the NRA).
rrtk	硫	keywords		sulfur
rrtk	硫	story		<b>Sulfur</b> is sometimes called brim<i>stone </i>(石), and it often stinks like a <em>stream</em> (川) of <em>infant</em> (ㄊ) urine. It is the same color too!
rrtk	流	keywords		current
rrtk	流	story		The <i>infant</i> (ㄊ) Moses was placed in the <i>water</i> (氵) and sent down the<strong> current</strong> of the <i>stream</i> (川).
rrtk	允	keywords		license
rrtk	允	story		You need a <strong>license</strong> to show your <em>elbows</em> (厶) and <em>legs</em> (儿) in Middle Eastern countries.
rrtk	唆	keywords		tempt
rrtk	唆	story		A <i>legal prostitute</i> (夋) in Amsterdam has a <em>license</em> (允) to show off her <em>walking legs</em> (夂) and<strong> tempt</strong> customers with their <em>mouth </em>(口).
rrtk	出	keywords		exit
rrtk	出	story		A <i>mountain</i> (山) chain blocked our<strong> exit</strong> from Mordor.
rrtk	山	keywords		mountain
rrtk	山	story		Note the clearer outline of a triangular <b>mountain</b> here.
rrtk	拙	keywords		clumsy
rrtk	拙	story		With <i>fingers </i>(扌) fumbling around trying to get the key in the door so he could <em>exit</em> (出), the<strong> </strong><b>clumsy</b> husband woke his wife as he tried to leave for a rendezvous with his mistress.
rrtk	岩	keywords		boulder
rrtk	岩	story		A <em>mountain</em>(山)-sized <em>stone</em> (石) is known as a<strong> boulder</strong>.
rrtk	炭	keywords		charcoal
rrtk	炭	story		Burn enough<strong> charcoal</strong> and you'll have a <i>mountain</i> (山) of <i>ashes</i> (灰).
rrtk	岐	keywords		branch off
rrtk	岐	story		We were able to send <i>support</i> (支) troops by traveling through the rear side of the <i>mountain</i> (山) and then <b>branching off</b> the side.
rrtk	峠	keywords		mountain peak,mountain pass
rrtk	峠	story		We see <i>above</i> (上) the <i>mountain</i> (山) the <b>mountain peak</b>, and <i>below</i> (下) the <i>mountain</i> (山) the <b>mountain pass</b>. 
rrtk	崩	keywords		crumble
rrtk	崩	story		Sam and Frodo were steadfast <i>companions</i> (朋) even as <em>Mount Doom</em> (山)<strong> crumble</strong>d above them.
rrtk	密	keywords		secrecy
rrtk	密	story		To maintain<strong> secrecy</strong>, secret societies <em>invariably</em> (必) have to <i>house</i> (宀) themselves in the <i>moutains</i> (山), and they must keep <i>quiet</i> (宓).
rrtk	蜜	keywords		honey
rrtk	蜜	story		When I think of<strong> honey</strong>, I think of a bee hive, which is a <i>house</i> (宀) that <em>invariably</em> (必) has <i>insects</i> (虫) and that is not <i>quiet</i> (宓) at all.
rrtk	嵐	keywords		storm
rrtk	嵐	story		A <strong>storm</strong> is a full-blown <i>wind</i> (風) that can rip a <i>mountain</i> (山) off the ground.
rrtk	崎	keywords		promontory
rrtk	崎	story		<i>Ayumi</i> あゆみ <i>Hamasaki</i> (浜崎) will promote her <i>Nagasaki</i> (長崎) concert with a <em>strange</em> (奇) promotional stunt: she will ride a <i>Kawasaki</i> (川崎) to the top of a<strong> promontory</strong> <em>mountain </em>(山).<br><br>promontory: a point of high land that juts out into a large body of water; a headland.
rrtk	入	keywords		enter
rrtk	入	story		This character is meant to be a picture of someone walking leftwards, putting one leg forward in order to <b>enter </b>someplace. Since the "in" side of a character is the left, it should be easy to remember the writing of this character.
rrtk	込	keywords		crowded
rrtk	込	story		Everybody tries to <em>enter</em> (入) the <i>road</i> (辶) during rush hour. That's why it's so<strong> crowded</strong>.
rrtk	分	keywords		part
rrtk	分	story		To understand something completly one must <em>enter</em> (ハ) a <em>dagger</em> (刀) into it to break it up into its <strong>part</strong>s. Imagine understanding a body by doing an autopsy(<em>enter</em>ハ<em>, dagger</em>刀) and studying the <strong>parts</strong>. 分かりますか？.
rrtk	貧	keywords		poverty
rrtk	貧	story		<strong>Poverty</strong> is having only a <i>part</i> (分) of the <i>money</i> (貝) you need to get by.
rrtk	頒	keywords		partition
rrtk	頒	story		The <i>part</i> (分) of my <i>head</i>(頁) where I remember the kanji is in the kanji<strong> </strong><b>partition</b>.
rrtk	公	keywords		public
rrtk	公	story		I always <em>enter</em> (ハ) the doors to the<strong> public</strong> restrooms with my <em>elbows</em> (厶) because I don't want to touch the door with my hands.
rrtk	松	keywords		pine tree
rrtk	松	story		<em>Public</em> (公) restrooms always reek of <strong>pine <em>tree</em></strong> (木) scented disinfectant.
rrtk	翁	keywords		venerable old man
rrtk	翁	story		The<strong> venerable old man</strong> is the <em>public</em> (公) figure head of the Native American Village, answering all questions and solving all problems. The higher in rank you get in this tribe, the more <em>feathers</em> (羽) decorate you.
rrtk	訟	keywords		sue
rrtk	訟	story		Take care of what you <i>say</i> (訁) in <em>public</em> (公) lest you be<strong> sue</strong>d.
rrtk	谷	keywords		valley
rrtk	谷	story		We see Nausicaa <em>entering</em> (ハ) the <b>valley</b> <em>mouth</em> (口) gliding on an <em>umbrella</em> (𠆢).<br><br>風の谷のナウシカ(かぜ.の.たに.の.ナウシカ)[Nausicaä of the Valley of the Wind]
rrtk	浴	keywords		bathe
rrtk	浴	story		Cleavage in Japanese is called the <i>valley</i> (谷) of the <i>chest</i> (胸), and <b>bathing</b> sends <i>water</i> (氵) drops into that <i>valley</i> (谷).
rrtk	容	keywords		contain
rrtk	容	story		Imagine a <i>house</i> (宀) big enough to<strong> contain</strong> an entire <i>valley</i> (谷). And now imagine cleaning it...
rrtk	溶	keywords		melt
rrtk	溶	story		<i>Water</i> (氵) <i>contained</i> (容) in ice <b>melts</b>.
rrtk	欲	keywords		longing
rrtk	欲	story		The <em>lack</em> (欠) of contact with a woman's <em>valley</em> (谷) will leave a man<strong> </strong><b>longing/craving</b> for love.
rrtk	裕	keywords		abundant
rrtk	裕	story		Cleavage in Japanese is called the <i>valley</i> (谷) of the <i>chest</i> (胸): a woman with <b>abundant</b> cleavage tightly wraps up her bosom in a form-fitting <i>cloak</i> (衤), but leaving her <i>valley</i> (谷) exposed.
rrtk	鉛	keywords		lead (metal)
rrtk	鉛	story		<strong>Lead</strong> -&gt; Dental fillings -&gt; <i>Metal</i> (釒) that <i>enters</i> (ハ) the <i>mouth</i> (口) to fill a hole in a tooth.
rrtk	沿	keywords		run alongside
rrtk	沿	story		<em>Water</em> (氵) in a <i>gully</i> (㕣) <strong>runs alongside</strong> the path.<br>gully: a ditch or gutter.
rrtk	賞	keywords		prize
rrtk	賞	story		You won first <b>prize </b>in a <i>shell</i>(貝)-fish eating contest. Unfortunately you spent the whole night in the <i>outhouse</i> (尚) after.
rrtk	党	keywords		party
rrtk	党	story		Every major political<strong> party</strong>, if personified, would look like a giant <em>outhouse</em> (尚) walking around with <em>human legs</em> (儿) spewing out a constant stream of bullshit.
rrtk	堂	keywords		hall
rrtk	堂	story		The food is so bad in the dining <b>hall</b> that you throw it to the <em>ground</em> (土) and run to the <em>outhouse</em> (尚) before diarrhea strikes.<br><br>任天堂[にん.てん.どう]
rrtk	常	keywords		usual
rrtk	常	story		It's<strong> usual</strong> to take your <em>towel</em> (巾) with your when you go to the <em>outhouse</em> (尚) at the onsen (hot springs bath in Japan) so everybody doesn't see your stuff.
rrtk	裳	keywords		skirt
rrtk	裳	story		<strong>Skirt</strong> is an <i>outhouse</i> (尚) friendly <i>garment</i> (衣).
rrtk	掌	keywords		manipulate
rrtk	掌	story		Instead of magazines, we keep a Rubiks Cube in the <em>outhouse</em> (尚) to <strong>manipulate </strong>with your <em>hands</em> (手) while you do your business.
rrtk	皮	keywords		pelt
rrtk	皮	story		The simplest way to remember this character is to see it as built up from that for <i>support</i> (支). The first stroke can then stand for something "hanging" down from the <i>support</i> (支), namely its <b>pelt</b>. The barb at the end of the second stroke is the only other change.
rrtk	波	keywords		waves
rrtk	波	story		The Inuit used <em>water</em>(氵)-proof seal <em>pelts</em> (皮) for their kayaks, to travel the<strong> waves</strong>.
rrtk	婆	keywords		old woman
rrtk	婆	story		An<strong> old woman</strong> is seen here as a <i>woman</i> (女) with <i>waves</i> (波) (i.e. wrinkles, creases).
rrtk	披	keywords		expose
rrtk	披	story		You<strong> expose</strong> holes in a <em>pelt</em> (皮) by passing your <i>fingers </i>(扌) through them and wiggling them on the other side. The sense of the kanji here is to reveal something that was hidden, to make known, to open your heart (thus revealing it, exposing it to others), express your opinion, etc.
rrtk	破	keywords		rend
rrtk	破	story		Before the invention of scissors or knives, sharp <i>stones</i> (石) were used to<strong> rend </strong><i>pelts</i> (皮), so that caveman designers could complete new styles for the upcoming year.
rrtk	被	keywords		incur
rrtk	被	story		A <i>cloak</i> (衤) of <i>pelt</i> (皮) will <strong>incur</strong> the wrath of animal lovers.
rrtk	残	keywords		remainder
rrtk	残	story		The<strong> </strong><b>remainder</b> of the <i>bones</i> (歹) <i>float</i> (㦮) in the broth you're cooking.<br>残酷な天使のテーゼ(ざん.こく.な.てん.し.の.テーゼ)[Cruel Angel's Thesis]<br>
rrtk	殉	keywords		martyrdom
rrtk	殉	story		The <em>boney</em> (歹) man martyred himself during his <i>10-day period</i> (旬) hunger-strike.
rrtk	殊	keywords		particularly
rrtk	殊	story		A t-<i>bone</i> (歹) steak is <i>vermilion</i> (朱) -<strong> particularly</strong> if served rare.
rrtk	殖	keywords		augment
rrtk	殖	story		Advertisement for Breast Implants – Tired of nights all alone? Want to get <em>boned </em>(歹) <em>straightaway</em> (直)?<strong> </strong><b>Augment</b> your breasts and all your troubles will be solved!
